xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
174,62,199,92,with_mask,maksssksksss391,400,270,maksssksksss391.xml,maksssksksss391.png,maksssksksss391-3021.png
234,91,262,118,with_mask,maksssksksss391,400,270,maksssksksss391.xml,maksssksksss391.png,maksssksksss391-3022.png
305,77,336,108,with_mask,maksssksksss391,400,270,maksssksksss391.xml,maksssksksss391.png,maksssksksss391-3023.png
72,71,90,88,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3024.png
119,70,137,88,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3025.png
163,76,185,96,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3026.png
36,70,46,82,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3027.png
120,55,132,68,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3028.png
94,59,102,69,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3029.png
153,61,171,81,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3030.png
335,70,353,87,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3031.png
273,58,290,75,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3032.png
232,61,249,78,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3033.png
298,61,312,84,without_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3034.png
354,54,365,68,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3035.png
38,82,45,98,with_mask,maksssksksss12,400,272,maksssksksss12.xml,maksssksksss12.png,maksssksksss12-3036.png
112,176,207,291,without_mask,maksssksksss72,301,400,maksssksksss72.xml,maksssksksss72.png,maksssksksss72-3037.png
58,182,165,316,with_mask,maksssksksss180,301,400,maksssksksss180.xml,maksssksksss180.png,maksssksksss180-3038.png
57,67,107,122,with_mask,maksssksksss464,400,300,maksssksksss464.xml,maksssksksss464.png,maksssksksss464-3039.png
188,111,218,146,with_mask,maksssksksss464,400,300,maksssksksss464.xml,maksssksksss464.png,maksssksksss464-3040.png
233,83,262,117,with_mask,maksssksksss464,400,300,maksssksksss464.xml,maksssksksss464.png,maksssksksss464-3041.png
268,187,290,216,with_mask,maksssksksss464,400,300,maksssksksss464.xml,maksssksksss464.png,maksssksksss464-3042.png
73,92,92,118,with_mask,maksssksksss801,400,295,maksssksksss801.xml,maksssksksss801.png,maksssksksss801-3043.png
158,112,181,130,with_mask,maksssksksss801,400,295,maksssksksss801.xml,maksssksksss801.png,maksssksksss801-3044.png
192,99,202,111,with_mask,maksssksksss801,400,295,maksssksksss801.xml,maksssksksss801.png,maksssksksss801-3045.png
34,96,41,108,with_mask,maksssksksss801,400,295,maksssksksss801.xml,maksssksksss801.png,maksssksksss801-3046.png
291,92,300,105,with_mask,maksssksksss801,400,295,maksssksksss801.xml,maksssksksss801.png,maksssksksss801-3047.png
311,97,320,108,with_mask,maksssksksss801,400,295,maksssksksss801.xml,maksssksksss801.png,maksssksksss801-3048.png
221,90,236,108,without_mask,maksssksksss801,400,295,maksssksksss801.xml,maksssksksss801.png,maksssksksss801-3049.png
263,100,279,120,without_mask,maksssksksss801,400,295,maksssksksss801.xml,maksssksksss801.png,maksssksksss801-3050.png
86,244,156,346,with_mask,maksssksksss205,301,400,maksssksksss205.xml,maksssksksss205.png,maksssksksss205-3051.png
48,94,72,116,with_mask,maksssksksss173,400,294,maksssksksss173.xml,maksssksksss173.png,maksssksksss173-3052.png
331,77,356,106,mask_incorrectly_worn,maksssksksss173,400,294,maksssksksss173.xml,maksssksksss173.png,maksssksksss173-3053.png
66,30,100,66,without_mask,maksssksksss526,400,263,maksssksksss526.xml,maksssksksss526.png,maksssksksss526-3054.png
165,85,200,120,with_mask,maksssksksss526,400,263,maksssksksss526.xml,maksssksksss526.png,maksssksksss526-3055.png
251,88,285,123,with_mask,maksssksksss526,400,263,maksssksksss526.xml,maksssksksss526.png,maksssksksss526-3056.png
309,107,350,146,without_mask,maksssksksss526,400,263,maksssksksss526.xml,maksssksksss526.png,maksssksksss526-3057.png
103,9,120,33,without_mask,maksssksksss147,400,250,maksssksksss147.xml,maksssksksss147.png,maksssksksss147-3058.png
198,15,218,36,with_mask,maksssksksss147,400,250,maksssksksss147.xml,maksssksksss147.png,maksssksksss147-3059.png
224,89,243,109,with_mask,maksssksksss147,400,250,maksssksksss147.xml,maksssksksss147.png,maksssksksss147-3060.png
272,33,294,55,with_mask,maksssksksss147,400,250,maksssksksss147.xml,maksssksksss147.png,maksssksksss147-3061.png
12,58,45,86,with_mask,maksssksksss529,400,226,maksssksksss529.xml,maksssksksss529.png,maksssksksss529-3062.png
135,53,164,83,with_mask,maksssksksss529,400,226,maksssksksss529.xml,maksssksksss529.png,maksssksksss529-3063.png
170,89,182,103,without_mask,maksssksksss529,400,226,maksssksksss529.xml,maksssksksss529.png,maksssksksss529-3064.png
199,85,208,94,with_mask,maksssksksss529,400,226,maksssksksss529.xml,maksssksksss529.png,maksssksksss529-3065.png
215,80,224,94,with_mask,maksssksksss529,400,226,maksssksksss529.xml,maksssksksss529.png,maksssksksss529-3066.png
239,53,278,91,with_mask,maksssksksss529,400,226,maksssksksss529.xml,maksssksksss529.png,maksssksksss529-3067.png
336,32,386,78,with_mask,maksssksksss529,400,226,maksssksksss529.xml,maksssksksss529.png,maksssksksss529-3068.png
223,97,232,107,with_mask,maksssksksss529,400,226,maksssksksss529.xml,maksssksksss529.png,maksssksksss529-3069.png
62,135,92,158,with_mask,maksssksksss517,400,267,maksssksksss517.xml,maksssksksss517.png,maksssksksss517-3070.png
236,97,257,123,with_mask,maksssksksss517,400,267,maksssksksss517.xml,maksssksksss517.png,maksssksksss517-3071.png
339,89,352,102,with_mask,maksssksksss517,400,267,maksssksksss517.xml,maksssksksss517.png,maksssksksss517-3072.png
187,79,201,100,with_mask,maksssksksss517,400,267,maksssksksss517.xml,maksssksksss517.png,maksssksksss517-3073.png
91,208,172,320,with_mask,maksssksksss409,301,400,maksssksksss409.xml,maksssksksss409.png,maksssksksss409-3074.png
41,57,57,74,with_mask,maksssksksss728,400,266,maksssksksss728.xml,maksssksksss728.png,maksssksksss728-3075.png
104,45,120,63,with_mask,maksssksksss728,400,266,maksssksksss728.xml,maksssksksss728.png,maksssksksss728-3076.png
188,60,202,73,with_mask,maksssksksss728,400,266,maksssksksss728.xml,maksssksksss728.png,maksssksksss728-3077.png
263,84,278,102,with_mask,maksssksksss728,400,266,maksssksksss728.xml,maksssksksss728.png,maksssksksss728-3078.png
349,71,363,86,mask_incorrectly_worn,maksssksksss728,400,266,maksssksksss728.xml,maksssksksss728.png,maksssksksss728-3079.png
381,82,395,100,with_mask,maksssksksss728,400,266,maksssksksss728.xml,maksssksksss728.png,maksssksksss728-3080.png
34,87,51,103,with_mask,maksssksksss207,400,267,maksssksksss207.xml,maksssksksss207.png,maksssksksss207-3081.png
167,91,211,140,with_mask,maksssksksss207,400,267,maksssksksss207.xml,maksssksksss207.png,maksssksksss207-3082.png
281,95,316,125,with_mask,maksssksksss207,400,267,maksssksksss207.xml,maksssksksss207.png,maksssksksss207-3083.png
347,87,400,171,with_mask,maksssksksss207,400,267,maksssksksss207.xml,maksssksksss207.png,maksssksksss207-3084.png
101,73,108,82,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-3085.png
123,67,143,83,with_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-3086.png
178,64,185,72,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-3087.png
167,114,183,128,with_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-3088.png
225,60,240,76,with_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-3089.png
261,65,277,82,with_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-3090.png
282,75,295,92,without_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-3091.png
330,20,362,56,with_mask,maksssksksss336,400,267,maksssksksss336.xml,maksssksksss336.png,maksssksksss336-3092.png
28,57,50,80,with_mask,maksssksksss429,400,267,maksssksksss429.xml,maksssksksss429.png,maksssksksss429-3093.png
102,112,124,133,with_mask,maksssksksss429,400,267,maksssksksss429.xml,maksssksksss429.png,maksssksksss429-3094.png
163,118,184,142,with_mask,maksssksksss429,400,267,maksssksksss429.xml,maksssksksss429.png,maksssksksss429-3095.png
251,212,267,236,with_mask,maksssksksss429,400,267,maksssksksss429.xml,maksssksksss429.png,maksssksksss429-3096.png
164,77,230,152,with_mask,maksssksksss326,382,400,maksssksksss326.xml,maksssksksss326.png,maksssksksss326-3097.png
192,116,276,183,with_mask,maksssksksss326,382,400,maksssksksss326.xml,maksssksksss326.png,maksssksksss326-3098.png
69,96,146,173,with_mask,maksssksksss508,400,240,maksssksksss508.xml,maksssksksss508.png,maksssksksss508-3099.png
196,38,254,103,with_mask,maksssksksss508,400,240,maksssksksss508.xml,maksssksksss508.png,maksssksksss508-3100.png
253,90,319,164,with_mask,maksssksksss508,400,240,maksssksksss508.xml,maksssksksss508.png,maksssksksss508-3101.png
326,77,363,121,with_mask,maksssksksss508,400,240,maksssksksss508.xml,maksssksksss508.png,maksssksksss508-3102.png
141,58,159,78,with_mask,maksssksksss848,400,268,maksssksksss848.xml,maksssksksss848.png,maksssksksss848-3103.png
186,73,201,88,with_mask,maksssksksss848,400,268,maksssksksss848.xml,maksssksksss848.png,maksssksksss848-3104.png
348,8,377,54,with_mask,maksssksksss848,400,268,maksssksksss848.xml,maksssksksss848.png,maksssksksss848-3105.png
356,76,361,84,with_mask,maksssksksss848,400,268,maksssksksss848.xml,maksssksksss848.png,maksssksksss848-3106.png
1,121,18,142,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3107.png
27,112,45,131,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3108.png
68,112,87,131,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3109.png
107,106,124,123,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3110.png
131,109,149,131,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3111.png
185,115,203,135,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3112.png
197,103,208,126,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3113.png
241,111,251,124,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3114.png
267,76,288,101,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3115.png
337,83,361,107,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3116.png
394,92,401,111,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3117.png
362,90,381,111,with_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3118.png
249,110,263,129,without_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3119.png
154,122,171,142,without_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3120.png
95,115,114,137,without_mask,maksssksksss616,400,267,maksssksksss616.xml,maksssksksss616.png,maksssksksss616-3121.png
85,131,232,284,without_mask,maksssksksss343,301,400,maksssksksss343.xml,maksssksksss343.png,maksssksksss343-3122.png
86,144,198,281,with_mask,maksssksksss599,301,400,maksssksksss599.xml,maksssksksss599.png,maksssksksss599-3123.png
143,75,222,155,with_mask,maksssksksss190,400,282,maksssksksss190.xml,maksssksksss190.png,maksssksksss190-3124.png
43,108,107,174,with_mask,maksssksksss155,400,225,maksssksksss155.xml,maksssksksss155.png,maksssksksss155-3125.png
77,53,163,140,with_mask,maksssksksss155,400,225,maksssksksss155.xml,maksssksksss155.png,maksssksksss155-3126.png
278,92,314,137,with_mask,maksssksksss155,400,225,maksssksksss155.xml,maksssksksss155.png,maksssksksss155-3127.png
381,97,392,111,with_mask,maksssksksss155,400,225,maksssksksss155.xml,maksssksksss155.png,maksssksksss155-3128.png
154,78,313,247,with_mask,maksssksksss426,400,267,maksssksksss426.xml,maksssksksss426.png,maksssksksss426-3129.png
7,104,46,147,mask_incorrectly_worn,maksssksksss130,332,400,maksssksksss130.xml,maksssksksss130.png,maksssksksss130-3130.png
162,58,208,112,mask_incorrectly_worn,maksssksksss130,332,400,maksssksksss130.xml,maksssksksss130.png,maksssksksss130-3131.png
304,95,332,141,without_mask,maksssksksss130,332,400,maksssksksss130.xml,maksssksksss130.png,maksssksksss130-3132.png
198,95,223,136,without_mask,maksssksksss130,332,400,maksssksksss130.xml,maksssksksss130.png,maksssksksss130-3133.png
185,62,272,130,with_mask,maksssksksss798,400,333,maksssksksss798.xml,maksssksksss798.png,maksssksksss798-3134.png
164,238,262,322,with_mask,maksssksksss798,400,333,maksssksksss798.xml,maksssksksss798.png,maksssksksss798-3135.png
33,82,76,127,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3136.png
59,64,88,98,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3137.png
36,40,55,61,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3138.png
101,70,162,132,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3139.png
69,29,89,49,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3140.png
223,91,265,127,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3141.png
240,28,268,52,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3142.png
286,56,318,90,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3143.png
370,36,398,65,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3144.png
1,45,16,70,with_mask,maksssksksss201,400,226,maksssksksss201.xml,maksssksksss201.png,maksssksksss201-3145.png
99,100,340,382,with_mask,maksssksksss813,381,492,maksssksksss813.xml,maksssksksss813.png,maksssksksss813-3146.png
83,250,154,362,with_mask,maksssksksss196,301,400,maksssksksss196.xml,maksssksksss196.png,maksssksksss196-3147.png
15,111,114,219,with_mask,maksssksksss165,450,463,maksssksksss165.xml,maksssksksss165.png,maksssksksss165-3148.png
324,135,410,238,with_mask,maksssksksss165,450,463,maksssksksss165.xml,maksssksksss165.png,maksssksksss165-3149.png
75,107,126,185,with_mask,maksssksksss593,400,226,maksssksksss593.xml,maksssksksss593.png,maksssksksss593-3150.png
122,78,183,141,with_mask,maksssksksss593,400,226,maksssksksss593.xml,maksssksksss593.png,maksssksksss593-3151.png
196,98,235,148,with_mask,maksssksksss593,400,226,maksssksksss593.xml,maksssksksss593.png,maksssksksss593-3152.png
54,92,82,120,with_mask,maksssksksss119,400,289,maksssksksss119.xml,maksssksksss119.png,maksssksksss119-3153.png
132,47,153,71,with_mask,maksssksksss119,400,289,maksssksksss119.xml,maksssksksss119.png,maksssksksss119-3154.png
242,94,268,125,with_mask,maksssksksss119,400,289,maksssksksss119.xml,maksssksksss119.png,maksssksksss119-3155.png
254,51,266,64,with_mask,maksssksksss119,400,289,maksssksksss119.xml,maksssksksss119.png,maksssksksss119-3156.png
263,79,275,92,with_mask,maksssksksss119,400,289,maksssksksss119.xml,maksssksksss119.png,maksssksksss119-3157.png
302,81,330,107,without_mask,maksssksksss119,400,289,maksssksksss119.xml,maksssksksss119.png,maksssksksss119-3158.png
352,45,377,67,without_mask,maksssksksss119,400,289,maksssksksss119.xml,maksssksksss119.png,maksssksksss119-3159.png
151,1,242,57,with_mask,maksssksksss509,400,225,maksssksksss509.xml,maksssksksss509.png,maksssksksss509-3160.png
125,66,200,148,with_mask,maksssksksss679,400,225,maksssksksss679.xml,maksssksksss679.png,maksssksksss679-3161.png
119,122,184,192,with_mask,maksssksksss146,400,267,maksssksksss146.xml,maksssksksss146.png,maksssksksss146-3162.png
265,90,324,153,with_mask,maksssksksss146,400,267,maksssksksss146.xml,maksssksksss146.png,maksssksksss146-3163.png
134,184,223,296,without_mask,maksssksksss841,301,400,maksssksksss841.xml,maksssksksss841.png,maksssksksss841-3164.png
6,74,30,97,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3165.png
8,113,34,136,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3166.png
46,80,80,121,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3167.png
90,95,110,117,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3168.png
189,33,218,65,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3169.png
310,65,352,110,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3170.png
355,110,374,132,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3171.png
272,112,293,129,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3172.png
298,109,312,124,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3173.png
92,72,112,91,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3174.png
365,92,380,107,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3175.png
373,120,385,137,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3176.png
217,56,230,80,with_mask,maksssksksss796,400,267,maksssksksss796.xml,maksssksksss796.png,maksssksksss796-3177.png
45,215,138,336,with_mask,maksssksksss725,301,400,maksssksksss725.xml,maksssksksss725.png,maksssksksss725-3178.png
8,147,57,198,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-3179.png
102,90,175,156,with_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-3180.png
211,128,267,233,without_mask,maksssksksss347,267,400,maksssksksss347.xml,maksssksksss347.png,maksssksksss347-3181.png
125,59,184,114,with_mask,maksssksksss739,400,226,maksssksksss739.xml,maksssksksss739.png,maksssksksss739-3182.png
65,78,97,114,with_mask,maksssksksss421,400,267,maksssksksss421.xml,maksssksksss421.png,maksssksksss421-3183.png
111,109,130,130,with_mask,maksssksksss421,400,267,maksssksksss421.xml,maksssksksss421.png,maksssksksss421-3184.png
182,41,221,83,with_mask,maksssksksss421,400,267,maksssksksss421.xml,maksssksksss421.png,maksssksksss421-3185.png
212,79,233,100,with_mask,maksssksksss421,400,267,maksssksksss421.xml,maksssksksss421.png,maksssksksss421-3186.png
302,53,341,94,with_mask,maksssksksss421,400,267,maksssksksss421.xml,maksssksksss421.png,maksssksksss421-3187.png
63,59,77,82,with_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3188.png
131,81,151,102,with_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3189.png
202,78,223,100,with_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3190.png
293,72,315,95,with_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3191.png
343,71,354,99,with_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3192.png
271,73,278,82,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3193.png
236,91,243,99,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3194.png
236,76,243,83,without_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3195.png
264,76,268,82,with_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3196.png
281,72,286,78,with_mask,maksssksksss294,400,241,maksssksksss294.xml,maksssksksss294.png,maksssksksss294-3197.png
7,116,55,163,without_mask,maksssksksss585,400,399,maksssksksss585.xml,maksssksksss585.png,maksssksksss585-3198.png
110,112,161,161,with_mask,maksssksksss585,400,399,maksssksksss585.xml,maksssksksss585.png,maksssksksss585-3199.png
162,134,227,210,with_mask,maksssksksss585,400,399,maksssksksss585.xml,maksssksksss585.png,maksssksksss585-3200.png
229,120,255,160,without_mask,maksssksksss585,400,399,maksssksksss585.xml,maksssksksss585.png,maksssksksss585-3201.png
267,143,326,200,with_mask,maksssksksss585,400,399,maksssksksss585.xml,maksssksksss585.png,maksssksksss585-3202.png
343,129,400,183,without_mask,maksssksksss585,400,399,maksssksksss585.xml,maksssksksss585.png,maksssksksss585-3203.png
26,92,44,121,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3204.png
106,88,122,111,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3205.png
122,102,146,124,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3206.png
151,73,168,94,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3207.png
168,76,190,100,without_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3208.png
188,96,219,131,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3209.png
192,59,210,78,without_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3210.png
223,53,243,76,without_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3211.png
272,67,291,88,without_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3212.png
260,93,279,115,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3213.png
288,86,308,113,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3214.png
348,71,366,91,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3215.png
303,96,330,123,mask_incorrectly_worn,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3216.png
371,77,396,100,without_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3217.png
68,75,80,88,without_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3218.png
321,70,333,84,without_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3219.png
367,67,378,79,with_mask,maksssksksss388,400,225,maksssksksss388.xml,maksssksksss388.png,maksssksksss388-3220.png
61,117,167,222,with_mask,maksssksksss362,400,275,maksssksksss362.xml,maksssksksss362.png,maksssksksss362-3221.png
175,127,258,214,with_mask,maksssksksss362,400,275,maksssksksss362.xml,maksssksksss362.png,maksssksksss362-3222.png
258,90,338,180,with_mask,maksssksksss362,400,275,maksssksksss362.xml,maksssksksss362.png,maksssksksss362-3223.png
24,79,56,107,with_mask,maksssksksss330,400,300,maksssksksss330.xml,maksssksksss330.png,maksssksksss330-3224.png
92,44,125,79,with_mask,maksssksksss330,400,300,maksssksksss330.xml,maksssksksss330.png,maksssksksss330-3225.png
166,65,203,100,with_mask,maksssksksss330,400,300,maksssksksss330.xml,maksssksksss330.png,maksssksksss330-3226.png
284,39,343,98,with_mask,maksssksksss330,400,300,maksssksksss330.xml,maksssksksss330.png,maksssksksss330-3227.png
24,236,49,262,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3228.png
77,236,100,262,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3229.png
122,245,144,270,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3230.png
189,258,216,284,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3231.png
306,220,331,242,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3232.png
371,244,393,259,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3233.png
255,187,278,210,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3234.png
331,144,350,162,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3235.png
386,162,399,181,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3236.png
281,144,296,160,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3237.png
207,194,229,215,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3238.png
153,184,175,205,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3239.png
85,166,97,189,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3240.png
65,161,87,185,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3241.png
39,161,59,183,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3242.png
1,153,11,175,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3243.png
1,112,17,125,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3244.png
44,109,62,127,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3245.png
98,121,114,138,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3246.png
129,118,147,136,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3247.png
178,136,199,154,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3248.png
219,140,239,158,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3249.png
378,98,395,116,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3250.png
321,87,332,105,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3251.png
282,83,298,102,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3252.png
252,85,270,99,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3253.png
208,67,224,85,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3254.png
187,69,201,87,with_mask,maksssksksss260,400,300,maksssksksss260.xml,maksssksksss260.png,maksssksksss260-3255.png
